Enabled,Catalog ID,Full Product Name,Label Name,Amount,Unit,Vial mL,Label Type,Label Size,Template File,Form Text,Storage Temp,Material Color,Visual Type,Base Vial Asset,Diluent,Concentration,Dose Range,Dose Units,QR URL Override,QR Value,QR Enabled,Mascot Enabled,Brand Gap Chars,Company Name,Header Company,Legal Line 1,Legal Line 2,Legal Line 3,Label Output Stem,Website Output Stem,Source,Notes
TRUE,UD-0001,5-amino-1mq,5-AMINO-1MQ,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|5-AMINO-1MQ|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,5_AMINO_1MQ_50MG_40x20_Catalog,5_AMINO_1MQ_50MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0002,5-Amino-1MQ,5-AMINO-1MQ,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|5-AMINO-1MQ|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,5_AMINO_1MQ_5MG_40x20_Catalog,5_AMINO_1MQ_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0003,5-Amino-1MQ,5-AMINO-1MQ,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|5-AMINO-1MQ|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,5_AMINO_1MQ_10MG_40x20_Catalog,5_AMINO_1MQ_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0004,AA.water,AA.WATER,3,ML,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,AA.WATER,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|AA.WATER|3ML|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AA_WATER_3ML_40x20_Catalog,AA_WATER_3ML_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0005,ACE-031,ACE-031,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.4 mL,2.5 mg/mL,,,,UD|ACE-031|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ACE_031_1MG_40x20_Catalog,ACE_031_1MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,"HAZARD: Trials halted for vascular events (telangiectasia, epistaxis); development discontinued. 0.4 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably."
TRUE,UD-0006,Acetic acid,ACETIC ACID,3,ML,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,ACETIC ACID,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,-,-,,,,UD|ACETIC ACID|3ML|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ACETIC_ACID_3ML_40x20_Catalog,ACETIC_ACID_3ML_3mL_Website,pER VIAL / Per Vial,Not a therapeutic. Bacteriostatic water carries 0.9% benzyl alcohol (multi-dose); sterile water has no preservative (single use).
TRUE,UD-0007,ACETIC ACID,ACETIC ACID,3,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,ACETIC ACID,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ACETIC ACID|3MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ACETIC_ACID_3MG_40x20_Catalog,ACETIC_ACID_3MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0008,ACETIC ACID,ACETIC ACID,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,ACETIC ACID,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ACETIC ACID|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ACETIC_ACID_10MG_40x20_Catalog,ACETIC_ACID_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0009,Adamax (1032 Da),ADAMAX (1032 DA),5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|ADAMAX (1032 DA)|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_1032_DA_5MG_40x20_Catalog,ADAMAX_1032_DA_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0010,Adamax (1032 Da),ADAMAX (1032 DA),10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|ADAMAX (1032 DA)|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_1032_DA_10MG_40x20_Catalog,ADAMAX_1032_DA_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0011,Adamax (984 Da),ADAMAX (984 DA),10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|ADAMAX (984 DA)|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_984_DA_10MG_40x20_Catalog,ADAMAX_984_DA_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0012,Adamax (with adamantane),ADAMAX,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADAMAX|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_5MG_40x20_Catalog,ADAMAX_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0013,Adamax 1032da (with adamantane),ADAMAX 1032DA,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADAMAX 1032DA|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_1032DA_10MG_40x20_Catalog,ADAMAX_1032DA_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0014,Adamax 984da (without adamantane),ADAMAX 984DA,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADAMAX 984DA|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADAMAX_984DA_10MG_40x20_Catalog,ADAMAX_984DA_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0015,Adipotide (FTPP),ADIPOTIDE (FTPP),2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|ADIPOTIDE (FTPP)|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTPP_2MG_40x20_Catalog,ADIPOTIDE_FTPP_2MG_3mL_Website,pER VIAL / Per Vial,HAZARD: Proximal-tubule renal toxicity in primate studies; never advanced in humans.
TRUE,UD-0016,Adipotide (FTPP),ADIPOTIDE (FTPP),5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|ADIPOTIDE (FTPP)|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTPP_5MG_40x20_Catalog,ADIPOTIDE_FTPP_5MG_3mL_Website,pER VIAL / Per Vial,HAZARD: Proximal-tubule renal toxicity in primate studies; never advanced in humans.
TRUE,UD-0017,Adipotide (FTPP),ADIPOTIDE (FTPP),10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|ADIPOTIDE (FTPP)|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTPP_10MG_40x20_Catalog,ADIPOTIDE_FTPP_10MG_3mL_Website,pER VIAL / Per Vial,HAZARD: Proximal-tubule renal toxicity in primate studies; never advanced in humans.
TRUE,UD-0018,Adipotide/FTTP,ADIPOTIDE/FTTP,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADIPOTIDE/FTTP|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTTP_2MG_40x20_Catalog,ADIPOTIDE_FTTP_2MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0019,Adipotide/FTTP,ADIPOTIDE/FTTP,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADIPOTIDE/FTTP|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTTP_5MG_40x20_Catalog,ADIPOTIDE_FTTP_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0020,Adipotide/FTTP,ADIPOTIDE/FTTP,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ADIPOTIDE/FTTP|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ADIPOTIDE_FTTP_10MG_40x20_Catalog,ADIPOTIDE_FTTP_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0021,AHK CU,AHK CU,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|AHK CU|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AHK_CU_50MG_40x20_Catalog,AHK_CU_50MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0022,AHK CU,AHK CU,100,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|AHK CU|100MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AHK_CU_100MG_40x20_Catalog,AHK_CU_100MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0023,AHK-Cu,AHK-CU,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,0.5 mL,10 mg/mL,,,,UD|AHK-CU|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AHK_CU_5MG_40x20_Catalog,AHK_CU_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0024,AHK-Cu,AHK-CU,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|AHK-CU|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AHK_CU_10MG_40x20_Catalog,AHK_CU_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0025,Aicar,AICAR,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|AICAR|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AICAR_50MG_40x20_Catalog,AICAR_50MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0026,Aicar,AICAR,100,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|AICAR|100MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AICAR_100MG_40x20_Catalog,AICAR_100MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0027,AICAR,AICAR,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.5 mL,10 mg/mL,,,,UD|AICAR|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AICAR_5MG_40x20_Catalog,AICAR_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0028,AICAR,AICAR,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|AICAR|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AICAR_10MG_40x20_Catalog,AICAR_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0029,AOD9604,AOD9604,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|AOD9604|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AOD9604_2MG_40x20_Catalog,AOD9604_2MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0030,AOD9604,AOD9604,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|AOD9604|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AOD9604_5MG_40x20_Catalog,AOD9604_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0031,AOD9604,AOD9604,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|AOD9604|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,AOD9604_10MG_40x20_Catalog,AOD9604_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0032,ARA-290,ARA-290,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ARA-290|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ARA_290_10MG_40x20_Catalog,ARA_290_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0033,ARA-290 (Cibinetide),ARA,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|ARA|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ARA_10MG_40x20_Catalog,ARA_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0034,ARA-290 (Cibinetide),ARA,16,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1.6 mL,10 mg/mL,,,,UD|ARA|16MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ARA_16MG_40x20_Catalog,ARA_16MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0035,ARA290 (Cibinetide),ARA-290,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ARA-290|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ARA_290_10MG_40x20_Catalog,ARA_290_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0036,ARA290 (Cibinetide),ARA-290,16,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|ARA-290|16MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ARA_290_16MG_40x20_Catalog,ARA_290_16MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0037,B12(Methylcobalamin) 1mg,B12,10,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LIQUID,36–46°F,RED,RED LIQUID 75%,CREATE_10mL_Red_Liquid_75pct.png,,,,,,UD|B12|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,B12_10MG_50x30_Catalog,B12_10MG_10mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0038,BAC WATER,BAC WATER,3,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,BAC WATER,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BAC WATER|3MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BAC_WATER_3MG_40x20_Catalog,BAC_WATER_3MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0039,BAC WATER,BAC WATER,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,BAC WATER,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BAC WATER|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BAC_WATER_10MG_40x20_Catalog,BAC_WATER_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0040,Bac.water,BAC.WATER,3,ML,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,BAC.WATER,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BAC.WATER|3ML|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BAC_WATER_3ML_40x20_Catalog,BAC_WATER_3ML_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0041,Bacteriostatic water,BAC,3,ML,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,BACTERIOSTATIC WATER,36–46°F,CLEAR,CLEAR LIQUID,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,-,-,,,,UD|BAC|3ML|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BAC_3ML_40x20_Catalog,BAC_3ML_3mL_Website,pER VIAL / Per Vial,Not a therapeutic. Bacteriostatic water carries 0.9% benzyl alcohol (multi-dose); sterile water has no preservative (single use).
TRUE,UD-0042,Botulinum toxin,BOTULINUM TOXIN,10,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|BOTULINUM TOXIN|10IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BOTULINUM_TOXIN_10IU_40x20_Catalog,BOTULINUM_TOXIN_10IU_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0043,Botulinum toxin,BOTULINUM TOXIN,100,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BOTULINUM TOXIN|100IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BOTULINUM_TOXIN_100IU_40x20_Catalog,BOTULINUM_TOXIN_100IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0044,BPC 10mg + TB 10mg,BPC 10MG + TB 10MG,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BPC 10MG + TB 10MG|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_10MG_TB_10MG_10MG_40x20_Catalog,BPC_10MG_TB_10MG_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0045,BPC 5mg + TB 5mg,BPC 5MG + TB 5MG,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BPC 5MG + TB 5MG|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_5MG_TB_5MG_5MG_40x20_Catalog,BPC_5MG_TB_5MG_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0046,BPC-157,BPC-157,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.4 mL,2.5 mg/mL,,,,UD|BPC-157|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_157_1MG_40x20_Catalog,BPC_157_1MG_3mL_Website,pER VIAL / Per Vial,0.4 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably.
TRUE,UD-0047,BPC-157,BPC-157,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|BPC-157|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_157_2MG_40x20_Catalog,BPC_157_2MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
